ref_id,date,party,recommendation
321,23 septembre 1984,AdI,oui
321,23 septembre 1984,PEV,non
321,23 septembre 1984,PCS,none
321,23 septembre 1984,PST,oui
321,23 septembre 1984,POCH,oui
321,23 septembre 1984,PES,oui
321,23 septembre 1984,DS,oui
321,23 septembre 1984,UDF,non
321,23 septembre 1984,PSL,none
321,23 septembre 1984,Lega,none
322,23 septembre 1984,PRD,non
322,23 septembre 1984,PDC,non
322,23 septembre 1984,PS,oui
322,23 septembre 1984,UDC,non
322,23 septembre 1984,PLS,non
322,23 septembre 1984,AdI,oui
322,23 septembre 1984,PEV,oui
322,23 septembre 1984,PCS,none
322,23 septembre 1984,PST,oui
322,23 septembre 1984,POCH,oui
322,23 septembre 1984,PES,oui
322,23 septembre 1984,DS,oui
322,23 septembre 1984,UDF,non
322,23 septembre 1984,PSL,none
322,23 septembre 1984,Lega,none
323,2 décembre 1984,PRD,non
323,2 décembre 1984,PDC,non
323,2 décembre 1984,PS,oui
323,2 décembre 1984,UDC,non
323,2 décembre 1984,PLS,non
323,2 décembre 1984,AdI,non
323,2 décembre 1984,PEV,non
323,2 décembre 1984,PCS,none
323,2 décembre 1984,PST,oui
323,2 décembre 1984,POCH,oui
323,2 décembre 1984,PES,non
323,2 décembre 1984,DS,non
323,2 décembre 1984,UDF,non
323,2 décembre 1984,PSL,non
323,2 décembre 1984,Lega,none
324,2 décembre 1984,PRD,oui
324,2 décembre 1984,PDC,oui
324,2 décembre 1984,PS,oui
324,2 décembre 1984,UDC,oui
324,2 décembre 1984,PLS,oui
324,2 décembre 1984,AdI,oui
324,2 décembre 1984,PEV,oui
324,2 décembre 1984,PCS,none
324,2 décembre 1984,PST,oui
324,2 décembre 1984,POCH,oui
324,2 décembre 1984,PES,oui
324,2 décembre 1984,DS,oui
324,2 décembre 1984,UDF,oui
324,2 décembre 1984,PSL,oui
324,2 décembre 1984,Lega,none
325,2 décembre 1984,PRD,oui
325,2 décembre 1984,PDC,oui
325,2 décembre 1984,PS,oui
325,2 décembre 1984,UDC,oui
325,2 décembre 1984,PLS,oui
325,2 décembre 1984,AdI,oui
325,2 décembre 1984,PEV,oui
325,2 décembre 1984,PCS,none
325,2 décembre 1984,PST,oui
325,2 décembre 1984,POCH,oui
325,2 décembre 1984,PES,oui
325,2 décembre 1984,DS,oui
325,2 décembre 1984,UDF,oui
325,2 décembre 1984,PSL,oui
325,2 décembre 1984,Lega,none
326,10 mars 1985,PRD,oui
326,10 mars 1985,PDC,oui
326,10 mars 1985,PS,oui
326,10 mars 1985,UDC,oui
326,10 mars 1985,PLS,oui
326,10 mars 1985,AdI,oui
326,10 mars 1985,PEV,oui
326,10 mars 1985,PCS,none
326,10 mars 1985,PST,non
326,10 mars 1985,POCH,non
326,10 mars 1985,PES,none
326,10 mars 1985,DS,oui
326,10 mars 1985,UDF,oui
326,10 mars 1985,PSL,oui
326,10 mars 1985,Lega,none
327,10 mars 1985,PRD,oui
327,10 mars 1985,PDC,oui
327,10 mars 1985,PS,oui
327,10 mars 1985,UDC,oui
327,10 mars 1985,PLS,oui
327,10 mars 1985,AdI,oui
327,10 mars 1985,PEV,oui
327,10 mars 1985,PCS,none
327,10 mars 1985,PST,non
327,10 mars 1985,POCH,non
327,10 mars 1985,PES,none
327,10 mars 1985,DS,oui
327,10 mars 1985,UDF,oui
327,10 mars 1985,PSL,oui
327,10 mars 1985,Lega,none
328,10 mars 1985,PRD,oui
328,10 mars 1985,PDC,oui
328,10 mars 1985,PS,non
328,10 mars 1985,UDC,oui
328,10 mars 1985,PLS,oui
328,10 mars 1985,AdI,non
328,10 mars 1985,PEV,non
328,10 mars 1985,PCS,none
328,10 mars 1985,PST,non
328,10 mars 1985,POCH,non
328,10 mars 1985,PES,none
328,10 mars 1985,DS,non
328,10 mars 1985,UDF,oui
328,10 mars 1985,PSL,oui
328,10 mars 1985,Lega,none
329,10 mars 1985,PRD,non
329,10 mars 1985,PDC,non
329,10 mars 1985,PS,oui
329,10 mars 1985,UDC,non
329,10 mars 1985,PLS,non
329,10 mars 1985,AdI,liberté de vote
329,10 mars 1985,PEV,non
329,10 mars 1985,PCS,none
329,10 mars 1985,PST,oui
329,10 mars 1985,POCH,oui
329,10 mars 1985,PES,none
329,10 mars 1985,DS,non
329,10 mars 1985,UDF,non
329,10 mars 1985,PSL,non
329,10 mars 1985,Lega,none
330,9 juin 1985,PRD,non
330,9 juin 1985,PDC,oui
330,9 juin 1985,PS,non
330,9 juin 1985,UDC,non
330,9 juin 1985,PLS,non
330,9 juin 1985,AdI,non
330,9 juin 1985,PEV,oui
330,9 juin 1985,PCS,none
330,9 juin 1985,PST,non
330,9 juin 1985,POCH,non
330,9 juin 1985,PES,none
330,9 juin 1985,DS,oui
330,9 juin 1985,UDF,oui
330,9 juin 1985,PSL,oui
330,9 juin 1985,Lega,none
331,9 juin 1985,PRD,oui
331,9 juin 1985,PDC,oui
331,9 juin 1985,PS,oui
331,9 juin 1985,UDC,oui
331,9 juin 1985,PLS,oui
331,9 juin 1985,AdI,oui
331,9 juin 1985,PEV,oui
331,9 juin 1985,PCS,none
331,9 juin 1985,PST,non
331,9 juin 1985,POCH,non
331,9 juin 1985,PES,none
331,9 juin 1985,DS,liberté de vote
331,9 juin 1985,UDF,oui
331,9 juin 1985,PSL,non
331,9 juin 1985,Lega,none
332,9 juin 1985,PRD,oui
332,9 juin 1985,PDC,oui
332,9 juin 1985,PS,oui
332,9 juin 1985,UDC,oui
332,9 juin 1985,PLS,oui
332,9 juin 1985,AdI,oui
332,9 juin 1985,PEV,oui
332,9 juin 1985,PCS,none
332,9 juin 1985,PST,non
332,9 juin 1985,POCH,non
332,9 juin 1985,PES,none
332,9 juin 1985,DS,liberté de vote
332,9 juin 1985,UDF,oui
332,9 juin 1985,PSL,non
332,9 juin 1985,Lega,none
333,9 juin 1985,PRD,oui
333,9 juin 1985,PDC,oui
333,9 juin 1985,PS,oui
333,9 juin 1985,UDC,non
333,9 juin 1985,PLS,oui
333,9 juin 1985,AdI,oui
333,9 juin 1985,PEV,oui
333,9 juin 1985,PCS,none
333,9 juin 1985,PST,non
333,9 juin 1985,POCH,non
333,9 juin 1985,PES,none
333,9 juin 1985,DS,non
333,9 juin 1985,UDF,non
333,9 juin 1985,PSL,non
333,9 juin 1985,Lega,none
334,22 septembre 1985,PRD,oui
334,22 septembre 1985,PDC,oui
334,22 septembre 1985,PS,oui
334,22 septembre 1985,UDC,non
334,22 septembre 1985,PLS,oui
334,22 septembre 1985,AdI,oui
334,22 septembre 1985,PEV,oui
334,22 septembre 1985,PCS,none
334,22 septembre 1985,PST,oui
334,22 septembre 1985,POCH,oui
334,22 septembre 1985,PES,none
334,22 septembre 1985,DS,non
334,22 septembre 1985,UDF,non
334,22 septembre 1985,PSL,non
334,22 septembre 1985,Lega,none
335,22 septembre 1985,PRD,non
335,22 septembre 1985,PDC,oui
335,22 septembre 1985,PS,oui
335,22 septembre 1985,UDC,non
335,22 septembre 1985,PLS,non
335,22 septembre 1985,AdI,oui
335,22 septembre 1985,PEV,non
335,22 septembre 1985,PCS,none
335,22 septembre 1985,PST,oui
335,22 septembre 1985,POCH,non
335,22 septembre 1985,PES,oui
335,22 septembre 1985,DS,non
335,22 septembre 1985,UDF,non
335,22 septembre 1985,PSL,non
335,22 septembre 1985,Lega,none
336,22 septembre 1985,PRD,oui
336,22 septembre 1985,PDC,oui
336,22 septembre 1985,PS,oui
336,22 septembre 1985,UDC,oui
336,22 septembre 1985,PLS,non
336,22 septembre 1985,AdI,oui
336,22 septembre 1985,PEV,oui
336,22 septembre 1985,PCS,none
336,22 septembre 1985,PST,oui
336,22 septembre 1985,POCH,oui
336,22 septembre 1985,PES,oui
336,22 septembre 1985,DS,non
336,22 septembre 1985,UDF,non
336,22 septembre 1985,PSL,non
336,22 septembre 1985,Lega,none
337,1 décembre 1985,PRD,non
337,1 décembre 1985,PDC,non
337,1 décembre 1985,PS,non
337,1 décembre 1985,UDC,non
337,1 décembre 1985,PLS,non
337,1 décembre 1985,AdI,oui
337,1 décembre 1985,PEV,non
337,1 décembre 1985,PCS,none
337,1 décembre 1985,PST,liberté de vote
337,1 décembre 1985,POCH,oui
337,1 décembre 1985,PES,oui
337,1 décembre 1985,DS,oui
337,1 décembre 1985,UDF,oui
337,1 décembre 1985,PSL,non
337,1 décembre 1985,Lega,none
338,16 mars 1986,PRD,oui
338,16 mars 1986,PDC,oui
338,16 mars 1986,PS,oui
338,16 mars 1986,UDC,non
338,16 mars 1986,PLS,non
338,16 mars 1986,AdI,oui
338,16 mars 1986,PEV,non
338,16 mars 1986,PCS,none
338,16 mars 1986,PST,oui
338,16 mars 1986,POCH,oui
338,16 mars 1986,PES,oui
338,16 mars 1986,DS,non
338,16 mars 1986,Rep.,non
338,16 mars 1986,UDF,non
338,16 mars 1986,PSL,none
338,16 mars 1986,Lega,none
339.1,16 mars 1986,PRD,non
339.1,16 mars 1986,PDC,non
339.1,16 mars 1986,PS,oui
339.1,16 mars 1986,UDC,oui
339.1,16 mars 1986,PLS,non
339.1,16 mars 1986,AdI,non
339.1,16 mars 1986,PEV,oui
339.1,16 mars 1986,PCS,none
339.1,16 mars 1986,PST,oui
339.1,16 mars 1986,POCH,oui
339.1,16 mars 1986,PES,oui
339.1,16 mars 1986,DS,non
339.1,16 mars 1986,Rep.,non
339.1,16 mars 1986,UDF,non
339.1,16 mars 1986,PSL,none
339.1,16 mars 1986,Lega,none
339.2,16 mars 1986,PRD,oui
339.2,16 mars 1986,PDC,oui
339.2,16 mars 1986,PS,blanc
339.2,16 mars 1986,UDC,oui
339.2,16 mars 1986,PLS,non
339.2,16 mars 1986,AdI,blanc
339.2,16 mars 1986,PEV,oui
339.2,16 mars 1986,PCS,none
339.2,16 mars 1986,PST,non
339.2,16 mars 1986,POCH,blanc
339.2,16 mars 1986,PES,non
339.2,16 mars 1986,DS,non
339.2,16 mars 1986,Rep.,non
339.2,16 mars 1986,UDF,non
339.2,16 mars 1986,PSL,none
339.2,16 mars 1986,Lega,none
340,28 septembre 1986,PRD,non
340,28 septembre 1986,PDC,non
340,28 septembre 1986,PS,oui
340,28 septembre 1986,UDC,non
340,28 septembre 1986,PLS,non
340,28 septembre 1986,AdI,non
340,28 septembre 1986,PEV,non
340,28 septembre 1986,PCS,none
340,28 septembre 1986,PST,oui
340,28 septembre 1986,POCH,oui
340,28 septembre 1986,PES,non
340,28 septembre 1986,DS,non
340,28 septembre 1986,Rep.,non
340,28 septembre 1986,UDF,non
340,28 septembre 1986,PSL,none
340,28 septembre 1986,Lega,none
341,28 septembre 1986,PRD,oui
341,28 septembre 1986,PDC,oui
341,28 septembre 1986,PS,liberté de vote
341,28 septembre 1986,UDC,oui
341,28 septembre 1986,PLS,oui
341,28 septembre 1986,AdI,non
341,28 septembre 1986,PEV,oui
341,28 septembre 1986,PCS,none
341,28 septembre 1986,PST,non
341,28 septembre 1986,POCH,non
341,28 septembre 1986,PES,liberté de vote
341,28 septembre 1986,DS,liberté de vote
341,28 septembre 1986,Rep.,oui
341,28 septembre 1986,UDF,oui
341,28 septembre 1986,PSL,none
341,28 septembre 1986,Lega,none
342,7 décembre 1986,PRD,oui
342,7 décembre 1986,PDC,oui
342,7 décembre 1986,PS,oui
342,7 décembre 1986,UDC,oui
342,7 décembre 1986,PLS,non
342,7 décembre 1986,AdI,oui
342,7 décembre 1986,PEV,oui
342,7 décembre 1986,PCS,none
342,7 décembre 1986,PST,oui
342,7 décembre 1986,POCH,oui
342,7 décembre 1986,PES,oui
342,7 décembre 1986,DS,oui
342,7 décembre 1986,Rep.,non
342,7 décembre 1986,UDF,oui
342,7 décembre 1986,PSL,none
342,7 décembre 1986,Lega,none
343,7 décembre 1986,PRD,non
343,7 décembre 1986,PDC,non
343,7 décembre 1986,PS,oui
343,7 décembre 1986,UDC,non
343,7 décembre 1986,PLS,non
343,7 décembre 1986,AdI,oui
343,7 décembre 1986,PEV,oui
343,7 décembre 1986,PCS,none
343,7 décembre 1986,PST,oui
343,7 décembre 1986,POCH,oui
343,7 décembre 1986,PES,oui
343,7 décembre 1986,DS,oui
343,7 décembre 1986,Rep.,non
343,7 décembre 1986,UDF,non
343,7 décembre 1986,PSL,none
343,7 décembre 1986,Lega,none
344,12 juin 1987,PRD,oui
344,12 juin 1987,PDC,oui
344,12 juin 1987,PS,non
344,12 juin 1987,UDC,oui
344,12 juin 1987,PLS,oui
344,12 juin 1987,AdI,non
344,12 juin 1987,PEV,non
344,12 juin 1987,PCS,none
344,12 juin 1987,PST,non
344,12 juin 1987,POCH,non
344,12 juin 1987,PES,non
344,12 juin 1987,DS,oui
344,12 juin 1987,Rep.,oui
344,12 juin 1987,UDF,oui
344,12 juin 1987,PSL,none
344,12 juin 1987,Lega,none
345,12 juin 1987,PRD,oui
345,12 juin 1987,PDC,oui
345,12 juin 1987,PS,non
345,12 juin 1987,UDC,oui
345,12 juin 1987,PLS,oui
345,12 juin 1987,AdI,non
345,12 juin 1987,PEV,oui
345,12 juin 1987,PCS,none
345,12 juin 1987,PST,non
345,12 juin 1987,POCH,non
345,12 juin 1987,PES,non
345,12 juin 1987,DS,oui
345,12 juin 1987,Rep.,oui
345,12 juin 1987,UDF,oui
345,12 juin 1987,PSL,none
345,12 juin 1987,Lega,none
346,12 juin 1987,PRD,non
346,12 juin 1987,PDC,non
346,12 juin 1987,PS,oui
346,12 juin 1987,UDC,non
346,12 juin 1987,PLS,non
346,12 juin 1987,AdI,liberté de vote
346,12 juin 1987,PEV,non
346,12 juin 1987,PCS,none
346,12 juin 1987,PST,oui
346,12 juin 1987,POCH,oui
346,12 juin 1987,PES,oui
346,12 juin 1987,DS,non
346,12 juin 1987,Rep.,non
346,12 juin 1987,UDF,non
346,12 juin 1987,PSL,none
346,12 juin 1987,Lega,none
347,12 juin 1987,PRD,non
347,12 juin 1987,PDC,oui
347,12 juin 1987,PS,oui
347,12 juin 1987,UDC,non
347,12 juin 1987,PLS,non
347,12 juin 1987,AdI,oui
347,12 juin 1987,PEV,oui
347,12 juin 1987,PCS,none
347,12 juin 1987,PST,oui
347,12 juin 1987,POCH,oui
347,12 juin 1987,PES,oui
347,12 juin 1987,DS,oui
347,12 juin 1987,Rep.,oui
347,12 juin 1987,UDF,non
347,12 juin 1987,PSL,none
347,12 juin 1987,Lega,none
348,12 juin 1987,PRD,oui
348,12 juin 1987,PDC,oui
348,12 juin 1987,PS,oui
348,12 juin 1987,UDC,oui
348,12 juin 1987,PLS,oui
348,12 juin 1987,AdI,oui
348,12 juin 1987,PEV,oui
348,12 juin 1987,PCS,none
348,12 juin 1987,PST,oui
348,12 juin 1987,POCH,oui
348,12 juin 1987,PES,oui
348,12 juin 1987,DS,non
348,12 juin 1987,Rep.,non
348,12 juin 1987,UDF,non
348,12 juin 1987,PSL,none
348,12 juin 1987,Lega,none
349,12 juin 1987,PRD,oui
349,12 juin 1987,PDC,oui
349,12 juin 1987,PS,oui
349,12 juin 1987,UDC,oui
349,12 juin 1987,PLS,non
349,12 juin 1987,AdI,oui
349,12 juin 1987,PEV,oui
349,12 juin 1987,PCS,none
349,12 juin 1987,PST,oui
349,12 juin 1987,POCH,oui
349,12 juin 1987,PES,oui
349,12 juin 1987,DS,liberté de vote
349,12 juin 1987,Rep.,non
349,12 juin 1987,UDF,non
349,12 juin 1987,PSL,none
349,12 juin 1987,Lega,none
350,12 juin 1987,PRD,non
350,12 juin 1987,PDC,non
350,12 juin 1987,PS,oui
350,12 juin 1987,UDC,non
350,12 juin 1987,PLS,non
350,12 juin 1987,AdI,oui
350,12 juin 1987,PEV,non
350,12 juin 1987,PCS,none
350,12 juin 1987,PST,oui
350,12 juin 1987,POCH,oui
350,12 juin 1987,PES,oui
350,12 juin 1987,DS,non
350,12 juin 1987,Rep.,non
350,12 juin 1987,UDF,non
350,12 juin 1987,PSL,none
350,12 juin 1987,Lega,none
351,12 juin 1988,PRD,non
351,12 juin 1988,PDC,oui
351,12 juin 1988,PS,oui
351,12 juin 1988,UDC,non
351,12 juin 1988,PLS,non
351,12 juin 1988,AdI,oui
351,12 juin 1988,PEV,oui
351,12 juin 1988,PCS,none
351,12 juin 1988,PST,oui
351,12 juin 1988,POCH,oui
351,12 juin 1988,PES,oui
351,12 juin 1988,DS,oui
351,12 juin 1988,UDF,liberté de vote
351,12 juin 1988,PSL,non
351,12 juin 1988,Lega,none
352,12 juin 1988,PRD,non
352,12 juin 1988,PDC,non
352,12 juin 1988,PS,oui
352,12 juin 1988,UDC,non
352,12 juin 1988,PLS,non
352,12 juin 1988,AdI,non
352,12 juin 1988,PEV,non
352,12 juin 1988,PCS,none
352,12 juin 1988,PST,oui
352,12 juin 1988,POCH,oui
352,12 juin 1988,PES,non
352,12 juin 1988,DS,non
352,12 juin 1988,UDF,non
352,12 juin 1988,PSL,non
352,12 juin 1988,Lega,none
353,4 décembre 1988,PRD,non
353,4 décembre 1988,PDC,non
353,4 décembre 1988,PS,oui
353,4 décembre 1988,UDC,non
353,4 décembre 1988,PLS,non
353,4 décembre 1988,AdI,oui
353,4 décembre 1988,PEV,non
353,4 décembre 1988,PCS,none
353,4 décembre 1988,PST,oui
353,4 décembre 1988,POCH,oui
353,4 décembre 1988,PES,oui
353,4 décembre 1988,DS,liberté de vote
353,4 décembre 1988,UDF,non
353,4 décembre 1988,PSL,non
353,4 décembre 1988,Lega,none
354,4 décembre 1988,PRD,non
354,4 décembre 1988,PDC,non
354,4 décembre 1988,PS,oui
354,4 décembre 1988,UDC,non
354,4 décembre 1988,PLS,non
354,4 décembre 1988,AdI,liberté de vote
354,4 décembre 1988,PEV,non
354,4 décembre 1988,PCS,none
354,4 décembre 1988,PST,oui
354,4 décembre 1988,POCH,oui
354,4 décembre 1988,PES,oui
354,4 décembre 1988,DS,liberté de vote
354,4 décembre 1988,UDF,non
354,4 décembre 1988,PSL,non
354,4 décembre 1988,Lega,none
355,4 décembre 1988,PRD,non
355,4 décembre 1988,PDC,non
355,4 décembre 1988,PS,non
355,4 décembre 1988,UDC,non
355,4 décembre 1988,PLS,non
355,4 décembre 1988,AdI,non
355,4 décembre 1988,PEV,non
355,4 décembre 1988,PCS,none
355,4 décembre 1988,PST,non
355,4 décembre 1988,POCH,non
355,4 décembre 1988,PES,non
355,4 décembre 1988,DS,oui
355,4 décembre 1988,UDF,oui
355,4 décembre 1988,PSL,non
355,4 décembre 1988,Lega,none
356,4 juin 1989,PRD,non
356,4 juin 1989,PDC,non
356,4 juin 1989,PS,oui
356,4 juin 1989,UDC,non
356,4 juin 1989,PLS,non
356,4 juin 1989,AdI,liberté de vote
356,4 juin 1989,PEV,oui
356,4 juin 1989,PCS,none
356,4 juin 1989,PST,oui
356,4 juin 1989,POCH,oui
356,4 juin 1989,PES,oui
356,4 juin 1989,DS,oui
356,4 juin 1989,UDF,non
356,4 juin 1989,PSL,none
356,4 juin 1989,Lega,none
357,26 novembre 1989,PRD,non
357,26 novembre 1989,PDC,non
357,26 novembre 1989,PS,liberté de vote
357,26 novembre 1989,UDC,non
357,26 novembre 1989,PLS,non
357,26 novembre 1989,AdI,non
357,26 novembre 1989,PEV,non
357,26 novembre 1989,PCS,none
357,26 novembre 1989,PST,oui
357,26 novembre 1989,POCH,oui
357,26 novembre 1989,PES,none
357,26 novembre 1989,DS,non
357,26 novembre 1989,UDF,non
357,26 novembre 1989,PSL,none
357,26 novembre 1989,Lega,none
358,26 novembre 1989,PRD,non
358,26 novembre 1989,PDC,non
358,26 novembre 1989,PS,non
358,26 novembre 1989,UDC,non
358,26 novembre 1989,PLS,oui
358,26 novembre 1989,AdI,non
358,26 novembre 1989,PEV,non
358,26 novembre 1989,PCS,none
358,26 novembre 1989,PST,non
358,26 novembre 1989,POCH,non
358,26 novembre 1989,PES,non
358,26 novembre 1989,DS,non
358,26 novembre 1989,UDF,non
358,26 novembre 1989,PSL,oui
358,26 novembre 1989,Lega,none
359,1 avril 1990,PRD,non
359,1 avril 1990,PDC,non
359,1 avril 1990,PS,oui
359,1 avril 1990,UDC,non
359,1 avril 1990,PLS,non
359,1 avril 1990,AdI,oui
359,1 avril 1990,PEV,non
359,1 avril 1990,PCS,none
359,1 avril 1990,PST,liberté de vote
359,1 avril 1990,POCH,oui
359,1 avril 1990,PES,oui
359,1 avril 1990,DS,oui
359,1 avril 1990,UDF,non
359,1 avril 1990,PSL,non
359,1 avril 1990,Lega,none
360,1 avril 1990,PRD,non
360,1 avril 1990,PDC,non
360,1 avril 1990,PS,oui
360,1 avril 1990,UDC,non
360,1 avril 1990,PLS,non
360,1 avril 1990,AdI,oui
360,1 avril 1990,PEV,oui
360,1 avril 1990,PCS,none
360,1 avril 1990,PST,oui
360,1 avril 1990,POCH,oui
360,1 avril 1990,PES,oui
360,1 avril 1990,DS,oui
360,1 avril 1990,UDF,non
360,1 avril 1990,PSL,non
360,1 avril 1990,Lega,none
361,1 avril 1990,PRD,non
361,1 avril 1990,PDC,non
361,1 avril 1990,PS,oui
361,1 avril 1990,UDC,non
361,1 avril 1990,PLS,non
361,1 avril 1990,AdI,oui
361,1 avril 1990,PEV,oui
361,1 avril 1990,PCS,none
361,1 avril 1990,PST,oui
361,1 avril 1990,POCH,oui
361,1 avril 1990,PES,oui
361,1 avril 1990,DS,oui
361,1 avril 1990,UDF,non
361,1 avril 1990,PSL,non
361,1 avril 1990,Lega,none
362,1 avril 1990,PRD,none
362,1 avril 1990,PDC,none
362,1 avril 1990,PS,none
362,1 avril 1990,UDC,none
362,1 avril 1990,PLS,none
362,1 avril 1990,AdI,none
362,1 avril 1990,PEV,none
362,1 avril 1990,PCS,none
362,1 avril 1990,PST,none
362,1 avril 1990,POCH,none
362,1 avril 1990,PES,none
362,1 avril 1990,DS,none
362,1 avril 1990,UDF,none
362,1 avril 1990,PSL,none
362,1 avril 1990,Lega,none
363,1 avril 1990,PRD,oui
363,1 avril 1990,PDC,non
363,1 avril 1990,PS,liberté de vote
363,1 avril 1990,UDC,oui
363,1 avril 1990,PLS,oui
363,1 avril 1990,AdI,non
363,1 avril 1990,PEV,non
363,1 avril 1990,PCS,none
363,1 avril 1990,PST,non
363,1 avril 1990,POCH,non
363,1 avril 1990,PES,non
363,1 avril 1990,DS,non
363,1 avril 1990,UDF,oui
363,1 avril 1990,PSL,non
363,1 avril 1990,Lega,none
364,1 avril 1990,PRD,oui
364,1 avril 1990,PDC,oui
364,1 avril 1990,PS,non
364,1 avril 1990,UDC,oui
364,1 avril 1990,PLS,oui
364,1 avril 1990,AdI,non
364,1 avril 1990,PEV,liberté de vote
364,1 avril 1990,PCS,none
364,1 avril 1990,PST,non
364,1 avril 1990,POCH,non
364,1 avril 1990,PES,non
364,1 avril 1990,DS,non
364,1 avril 1990,UDF,non
364,1 avril 1990,PSL,oui
364,1 avril 1990,Lega,none
365,23 septembre 1990,PRD,non
365,23 septembre 1990,PDC,non
365,23 septembre 1990,PS,oui
365,23 septembre 1990,UDC,non
365,23 septembre 1990,PLS,non
365,23 septembre 1990,AdI,oui
365,23 septembre 1990,PEV,oui
365,23 septembre 1990,PCS,none
365,23 septembre 1990,PST,oui
365,23 septembre 1990,POCH,oui
365,23 septembre 1990,PES,oui
365,23 septembre 1990,DS,oui
365,23 septembre 1990,UDF,non
365,23 septembre 1990,PSL,non
365,23 septembre 1990,Lega,none
366,23 septembre 1990,PRD,non
366,23 septembre 1990,PDC,non
366,23 septembre 1990,PS,oui
366,23 septembre 1990,UDC,non
366,23 septembre 1990,PLS,non
366,23 septembre 1990,AdI,oui
366,23 septembre 1990,PEV,oui
366,23 septembre 1990,PCS,none
366,23 septembre 1990,PST,oui
366,23 septembre 1990,POCH,oui
366,23 septembre 1990,PES,oui
366,23 septembre 1990,DS,oui
366,23 septembre 1990,UDF,non
366,23 septembre 1990,PSL,non
366,23 septembre 1990,Lega,none
367,23 septembre 1990,PRD,oui
367,23 septembre 1990,PDC,oui
367,23 septembre 1990,PS,oui
367,23 septembre 1990,UDC,liberté de vote
367,23 septembre 1990,PLS,non
367,23 septembre 1990,AdI,oui
367,23 septembre 1990,PEV,oui
367,23 septembre 1990,PCS,none
367,23 septembre 1990,PST,oui
367,23 septembre 1990,POCH,oui
367,23 septembre 1990,PES,oui
367,23 septembre 1990,DS,oui
367,23 septembre 1990,UDF,oui
367,23 septembre 1990,PSL,non
367,23 septembre 1990,Lega,none
368,23 septembre 1990,PRD,oui
368,23 septembre 1990,PDC,oui
368,23 septembre 1990,PS,non
368,23 septembre 1990,UDC,oui
368,23 septembre 1990,PLS,oui
368,23 septembre 1990,AdI,non
368,23 septembre 1990,PEV,non
368,23 septembre 1990,PCS,none
368,23 septembre 1990,PST,non
368,23 septembre 1990,POCH,non
368,23 septembre 1990,PES,non
368,23 septembre 1990,DS,non
368,23 septembre 1990,UDF,oui
368,23 septembre 1990,PSL,oui
368,23 septembre 1990,Lega,none
369,3 mars 1991,PRD,oui
369,3 mars 1991,PDC,oui
369,3 mars 1991,PS,oui
369,3 mars 1991,UDC,oui
369,3 mars 1991,PLS,oui
369,3 mars 1991,AdI,oui
369,3 mars 1991,PEV,oui
369,3 mars 1991,PCS,none
369,3 mars 1991,PST,oui
369,3 mars 1991,PES,oui
369,3 mars 1991,DS,oui
369,3 mars 1991,UDF,non
369,3 mars 1991,PSL,oui
369,3 mars 1991,Lega,none
370,3 mars 1991,PRD,non
370,3 mars 1991,PDC,non
370,3 mars 1991,PS,oui
370,3 mars 1991,UDC,non
370,3 mars 1991,PLS,non
370,3 mars 1991,AdI,oui
370,3 mars 1991,PEV,oui
370,3 mars 1991,PCS,none
370,3 mars 1991,PST,oui
370,3 mars 1991,PES,oui
370,3 mars 1991,DS,oui
370,3 mars 1991,UDF,non
370,3 mars 1991,PSL,non
370,3 mars 1991,Lega,none
371,2 juin 1991,PRD,oui
371,2 juin 1991,PDC,oui
371,2 juin 1991,PS,oui
371,2 juin 1991,UDC,oui
371,2 juin 1991,PLS,non
371,2 juin 1991,AdI,oui
371,2 juin 1991,PEV,oui
371,2 juin 1991,PCS,none
371,2 juin 1991,PST,non
371,2 juin 1991,PES,non
371,2 juin 1991,DS,non
371,2 juin 1991,UDF,oui
371,2 juin 1991,PSL,non
371,2 juin 1991,Lega,none
372,2 juin 1991,PRD,oui
372,2 juin 1991,PDC,oui
372,2 juin 1991,PS,non
372,2 juin 1991,UDC,oui
372,2 juin 1991,PLS,oui
372,2 juin 1991,AdI,non
372,2 juin 1991,PEV,oui
372,2 juin 1991,PCS,none
372,2 juin 1991,PST,non
372,2 juin 1991,PES,non
372,2 juin 1991,DS,non
372,2 juin 1991,UDF,oui
372,2 juin 1991,PSL,non
372,2 juin 1991,Lega,none
373,16 févirer 1992,PRD,non
373,16 févirer 1992,PDC,non
373,16 févirer 1992,PS,oui
373,16 févirer 1992,UDC,non
373,16 févirer 1992,PLS,non
373,16 févirer 1992,AdI,non
373,16 févirer 1992,PEV,non
373,16 févirer 1992,PCS,none
373,16 févirer 1992,PST,oui
373,16 févirer 1992,PES,non
373,16 févirer 1992,DS,non
373,16 févirer 1992,UDF,non
373,16 févirer 1992,PSL,non
373,16 févirer 1992,Lega,non
374,16 févirer 1992,PRD,non
374,16 févirer 1992,PDC,non
374,16 févirer 1992,PS,oui
374,16 févirer 1992,UDC,non
374,16 févirer 1992,PLS,non
374,16 févirer 1992,AdI,oui
374,16 févirer 1992,PEV,oui
374,16 févirer 1992,PCS,none
374,16 févirer 1992,PST,oui
374,16 févirer 1992,PES,oui
374,16 févirer 1992,DS,oui
374,16 févirer 1992,UDF,non
374,16 févirer 1992,PSL,non
374,16 févirer 1992,Lega,liberté de vote
375,17 mai 1992,PRD,oui
375,17 mai 1992,PDC,oui
375,17 mai 1992,PS,liberté de vote
