ref_id,date,party,recommendation
No 388,6 décembre 1992 1992,PRD,oui
No 388,6 décembre 1992 1992,PDC,oui
No 388,6 décembre 1992 1992,PS,oui
No 388,6 décembre 1992 1992,UDC,non
No 388,6 décembre 1992 1992,PLS,oui
No 388,6 décembre 1992 1992,AdI,oui
No 388,6 décembre 1992 1992,PEV,oui
No 388,6 décembre 1992 1992,PCS,oui
No 388,6 décembre 1992 1992,PST,oui
No 388,6 décembre 1992 1992,PES,non
No 388,6 décembre 1992 1992,DS,non
No 388,6 décembre 1992 1992,UDF,non
No 388,6 décembre 1992 1992,PSL,non
No 388,6 décembre 1992 1992,Lega,non
No 389,7 mars 1993 1993,PRD,oui
No 389,7 mars 1993 1993,PDC,oui
No 389,7 mars 1993 1993,PS,oui
No 389,7 mars 1993 1993,UDC,oui
No 389,7 mars 1993 1993,PLS,oui
No 389,7 mars 1993 1993,AdI,oui
No 389,7 mars 1993 1993,PEV,oui
No 389,7 mars 1993 1993,PCS,none
No 389,7 mars 1993 1993,PST,non
No 389,7 mars 1993 1993,PES,oui
No 389,7 mars 1993 1993,DS,non
No 389,7 mars 1993 1993,UDF,oui
No 389,7 mars 1993 1993,PSL,non
No 389,7 mars 1993 1993,Lega,non
No 390,7 mars 1993 1993,PRD,oui
No 390,7 mars 1993 1993,PDC,oui
No 390,7 mars 1993 1993,PS,liberté de vote
No 390,7 mars 1993 1993,UDC,oui
No 390,7 mars 1993 1993,PLS,oui
No 390,7 mars 1993 1993,AdI,oui
No 390,7 mars 1993 1993,PEV,non
No 390,7 mars 1993 1993,PCS,none
No 390,7 mars 1993 1993,PST,liberté de vote
No 390,7 mars 1993 1993,PES,liberté de vote
No 390,7 mars 1993 1993,DS,non
No 390,7 mars 1993 1993,UDF,non
No 390,7 mars 1993 1993,PSL,oui
No 390,7 mars 1993 1993,Lega,oui
No 391,7 mars 1993 1993,PRD,non
No 391,7 mars 1993 1993,PDC,non
No 391,7 mars 1993 1993,PS,non
No 391,7 mars 1993 1993,UDC,non
No 391,7 mars 1993 1993,PLS,non
No 391,7 mars 1993 1993,AdI,liberté de vote
No 391,7 mars 1993 1993,PEV,non
No 391,7 mars 1993 1993,PCS,none
No 391,7 mars 1993 1993,PST,non
No 391,7 mars 1993 1993,PES,oui
No 391,7 mars 1993 1993,DS,liberté de vote
No 391,7 mars 1993 1993,UDF,non
No 391,7 mars 1993 1993,PSL,non
No 391,7 mars 1993 1993,Lega,liberté de vote
No 392,6 juin 1993 1993,PRD,non
No 392,6 juin 1993 1993,PDC,non
No 392,6 juin 1993 1993,PS,oui
No 392,6 juin 1993 1993,UDC,non
No 392,6 juin 1993 1993,PLS,non
No 392,6 juin 1993 1993,AdI,oui
No 392,6 juin 1993 1993,PEV,non
No 392,6 juin 1993 1993,PCS,none
No 392,6 juin 1993 1993,PST,oui
No 392,6 juin 1993 1993,PES,oui
No 392,6 juin 1993 1993,DS,non
No 392,6 juin 1993 1993,UDF,non
No 392,6 juin 1993 1993,PSL,non
No 392,6 juin 1993 1993,Lega,liberté de vote
No 393,6 juin 1993 1993,PRD,non
No 393,6 juin 1993 1993,PDC,non
No 393,6 juin 1993 1993,PS,oui
No 393,6 juin 1993 1993,UDC,non
No 393,6 juin 1993 1993,PLS,non
No 393,6 juin 1993 1993,AdI,oui
No 393,6 juin 1993 1993,PEV,non
No 393,6 juin 1993 1993,PCS,none
No 393,6 juin 1993 1993,PST,oui
No 393,6 juin 1993 1993,PES,oui
No 393,6 juin 1993 1993,DS,non
No 393,6 juin 1993 1993,UDF,non
No 393,6 juin 1993 1993,PSL,non
No 393,6 juin 1993 1993,Lega,oui
No 394,26 septembre 1993 1993,PRD,oui
No 394,26 septembre 1993 1993,PDC,oui
No 394,26 septembre 1993 1993,PS,oui
No 394,26 septembre 1993 1993,UDC,oui
No 394,26 septembre 1993 1993,PLS,oui
No 394,26 septembre 1993 1993,AdI,oui
No 394,26 septembre 1993 1993,PEV,oui
No 394,26 septembre 1993 1993,PCS,none
No 394,26 septembre 1993 1993,PST,oui
No 394,26 septembre 1993 1993,PES,oui
No 394,26 septembre 1993 1993,DS,oui
No 394,26 septembre 1993 1993,UDF,oui
No 394,26 septembre 1993 1993,PSL,non
No 394,26 septembre 1993 1993,Lega,non
No 395,26 septembre 1993 1993,PRD,none
No 395,26 septembre 1993 1993,PDC,none
No 395,26 septembre 1993 1993,PS,none
No 395,26 septembre 1993 1993,UDC,none
No 395,26 septembre 1993 1993,PLS,none
No 395,26 septembre 1993 1993,AdI,none
No 395,26 septembre 1993 1993,PEV,none
No 395,26 septembre 1993 1993,PCS,none
No 395,26 septembre 1993 1993,PST,none
No 395,26 septembre 1993 1993,PES,none
No 395,26 septembre 1993 1993,DS,none
No 395,26 septembre 1993 1993,UDF,none
No 395,26 septembre 1993 1993,PSL,none
No 395,26 septembre 1993 1993,Lega,none
No 396,26 septembre 1993 1993,PRD,oui
No 396,26 septembre 1993 1993,PDC,oui
No 396,26 septembre 1993 1993,PS,oui
No 396,26 septembre 1993 1993,UDC,oui
No 396,26 septembre 1993 1993,PLS,non
No 396,26 septembre 1993 1993,AdI,oui
No 396,26 septembre 1993 1993,PEV,oui
No 396,26 septembre 1993 1993,PCS,none
No 396,26 septembre 1993 1993,PST,oui
No 396,26 septembre 1993 1993,PES,liberté de vote
No 396,26 septembre 1993 1993,DS,oui
No 396,26 septembre 1993 1993,UDF,oui
No 396,26 septembre 1993 1993,PSL,oui
No 396,26 septembre 1993 1993,Lega,oui
No 397,26 septembre 1993 1993,PRD,oui
No 397,26 septembre 1993 1993,PDC,oui
No 397,26 septembre 1993 1993,PS,oui
No 397,26 septembre 1993 1993,UDC,oui
No 397,26 septembre 1993 1993,PLS,oui
No 397,26 septembre 1993 1993,AdI,oui
No 397,26 septembre 1993 1993,PEV,oui
No 397,26 septembre 1993 1993,PCS,none
No 397,26 septembre 1993 1993,PST,non
No 397,26 septembre 1993 1993,PES,oui
No 397,26 septembre 1993 1993,DS,oui
No 397,26 septembre 1993 1993,UDF,oui
No 397,26 septembre 1993 1993,PSL,oui
No 397,26 septembre 1993 1993,Lega,non
No 398,26 septembre 1993 1993,PRD,oui
No 398,26 septembre 1993 1993,PDC,oui
No 398,26 septembre 1993 1993,PS,non
No 398,26 septembre 1993 1993,UDC,oui
No 398,26 septembre 1993 1993,PLS,oui
No 398,26 septembre 1993 1993,AdI,oui
No 398,26 septembre 1993 1993,PEV,oui
No 398,26 septembre 1993 1993,PCS,none
No 398,26 septembre 1993 1993,PST,non
No 398,26 septembre 1993 1993,PES,oui
No 398,26 septembre 1993 1993,DS,oui
No 398,26 septembre 1993 1993,UDF,oui
No 398,26 septembre 1993 1993,PSL,oui
No 398,26 septembre 1993 1993,Lega,non
No 399,28 novembre 1993 1993,PRD,oui
No 399,28 novembre 1993 1993,PDC,oui
No 399,28 novembre 1993 1993,PS,oui
No 399,28 novembre 1993 1993,UDC,oui
No 399,28 novembre 1993 1993,PLS,oui
No 399,28 novembre 1993 1993,AdI,oui
No 399,28 novembre 1993 1993,PEV,oui
No 399,28 novembre 1993 1993,PCS,none
No 399,28 novembre 1993 1993,PST,non
No 399,28 novembre 1993 1993,PES,liberté de vote
No 399,28 novembre 1993 1993,DS,non
No 399,28 novembre 1993 1993,UDF,oui
No 399,28 novembre 1993 1993,PSL,non
No 399,28 novembre 1993 1993,Lega,non
No 400,28 novembre 1993 1993,PRD,oui
No 400,28 novembre 1993 1993,PDC,oui
No 400,28 novembre 1993 1993,PS,oui
No 400,28 novembre 1993 1993,UDC,oui
No 400,28 novembre 1993 1993,PLS,non
No 400,28 novembre 1993 1993,AdI,oui
No 400,28 novembre 1993 1993,PEV,oui
No 400,28 novembre 1993 1993,PCS,none
No 400,28 novembre 1993 1993,PST,non
No 400,28 novembre 1993 1993,PES,oui
No 400,28 novembre 1993 1993,DS,non
No 400,28 novembre 1993 1993,UDF,non
No 400,28 novembre 1993 1993,PSL,non
No 400,28 novembre 1993 1993,Lega,non
No 401,28 novembre 1993 1993,PRD,oui
No 401,28 novembre 1993 1993,PDC,oui
No 401,28 novembre 1993 1993,PS,oui
No 401,28 novembre 1993 1993,UDC,oui
No 401,28 novembre 1993 1993,PLS,non
No 401,28 novembre 1993 1993,AdI,oui
No 401,28 novembre 1993 1993,PEV,oui
No 401,28 novembre 1993 1993,PCS,none
No 401,28 novembre 1993 1993,PST,non
No 401,28 novembre 1993 1993,PES,oui
No 401,28 novembre 1993 1993,DS,non
No 401,28 novembre 1993 1993,UDF,non
No 401,28 novembre 1993 1993,PSL,non
No 401,28 novembre 1993 1993,Lega,non
No 402,28 novembre 1993 1993,PRD,oui
No 402,28 novembre 1993 1993,PDC,oui
No 402,28 novembre 1993 1993,PS,oui
No 402,28 novembre 1993 1993,UDC,oui
No 402,28 novembre 1993 1993,PLS,oui
No 402,28 novembre 1993 1993,AdI,oui
No 402,28 novembre 1993 1993,PEV,oui
No 402,28 novembre 1993 1993,PCS,none
No 402,28 novembre 1993 1993,PST,non
No 402,28 novembre 1993 1993,PES,oui
No 402,28 novembre 1993 1993,DS,non
No 402,28 novembre 1993 1993,UDF,oui
No 402,28 novembre 1993 1993,PSL,non
No 402,28 novembre 1993 1993,Lega,non
No 403,28 novembre 1993 1993,PRD,non
No 403,28 novembre 1993 1993,PDC,non
No 403,28 novembre 1993 1993,PS,oui
No 403,28 novembre 1993 1993,UDC,non
No 403,28 novembre 1993 1993,PLS,non
No 403,28 novembre 1993 1993,AdI,oui
No 403,28 novembre 1993 1993,PEV,oui
No 403,28 novembre 1993 1993,PCS,none
No 403,28 novembre 1993 1993,PST,oui
No 403,28 novembre 1993 1993,PES,oui
No 403,28 novembre 1993 1993,DS,oui
No 403,28 novembre 1993 1993,UDF,oui
No 403,28 novembre 1993 1993,PSL,non
No 403,28 novembre 1993 1993,Lega,non
No 404,28 novembre 1993 1993,PRD,non
No 404,28 novembre 1993 1993,PDC,non
No 404,28 novembre 1993 1993,PS,oui
No 404,28 novembre 1993 1993,UDC,non
No 404,28 novembre 1993 1993,PLS,non
No 404,28 novembre 1993 1993,AdI,oui
No 404,28 novembre 1993 1993,PEV,oui
No 404,28 novembre 1993 1993,PCS,none
No 404,28 novembre 1993 1993,PST,oui
No 404,28 novembre 1993 1993,PES,oui
No 404,28 novembre 1993 1993,DS,oui
No 404,28 novembre 1993 1993,UDF,oui
No 404,28 novembre 1993 1993,PSL,non
No 404,28 novembre 1993 1993,Lega,non
No 405,20 février 1994 1994,PRD,oui
No 405,20 février 1994 1994,PDC,oui
No 405,20 février 1994 1994,PS,oui
No 405,20 février 1994 1994,UDC,oui
No 405,20 février 1994 1994,PLS,liberté de vote
No 405,20 février 1994 1994,AdI,oui
No 405,20 février 1994 1994,PEV,oui
No 405,20 février 1994 1994,PCS,none
No 405,20 février 1994 1994,PST,oui
No 405,20 février 1994 1994,PES,oui
No 405,20 février 1994 1994,DS,oui
No 405,20 février 1994 1994,UDF,oui
No 405,20 février 1994 1994,PSL,non
No 405,20 février 1994 1994,Lega,non
No 406,20 février 1994 1994,PRD,oui
No 406,20 février 1994 1994,PDC,oui
No 406,20 février 1994 1994,PS,oui
No 406,20 février 1994 1994,UDC,oui
No 406,20 février 1994 1994,PLS,non
No 406,20 février 1994 1994,AdI,oui
No 406,20 février 1994 1994,PEV,oui
No 406,20 février 1994 1994,PCS,none
No 406,20 février 1994 1994,PST,oui
No 406,20 février 1994 1994,PES,oui
No 406,20 février 1994 1994,DS,oui
No 406,20 février 1994 1994,UDF,non
No 406,20 février 1994 1994,PSL,non
No 406,20 février 1994 1994,Lega,non
No 407,20 février 1994 1994,PRD,oui
No 407,20 février 1994 1994,PDC,oui
No 407,20 février 1994 1994,PS,oui
No 407,20 février 1994 1994,UDC,non
No 407,20 février 1994 1994,PLS,non
No 407,20 février 1994 1994,AdI,oui
No 407,20 février 1994 1994,PEV,oui
No 407,20 février 1994 1994,PCS,none
No 407,20 février 1994 1994,PST,oui
No 407,20 février 1994 1994,PES,oui
No 407,20 février 1994 1994,DS,oui
No 407,20 février 1994 1994,UDF,oui
No 407,20 février 1994 1994,PSL,non
No 407,20 février 1994 1994,Lega,non
No 408,20 février 1994 1994,PRD,non
No 408,20 février 1994 1994,PDC,non
No 408,20 février 1994 1994,PS,oui
No 408,20 février 1994 1994,UDC,non
No 408,20 février 1994 1994,PLS,non
No 408,20 février 1994 1994,AdI,oui
No 408,20 février 1994 1994,PEV,oui
No 408,20 février 1994 1994,PCS,none
No 408,20 février 1994 1994,PST,oui
No 408,20 février 1994 1994,PES,oui
No 408,20 février 1994 1994,DS,oui
No 408,20 février 1994 1994,UDF,non
No 408,20 février 1994 1994,PSL,non
No 408,20 février 1994 1994,Lega,non
No 409,20 février 1994 1994,PRD,oui
No 409,20 février 1994 1994,PDC,oui
No 409,20 février 1994 1994,PS,non
No 409,20 février 1994 1994,UDC,oui
No 409,20 février 1994 1994,PLS,oui
No 409,20 février 1994 1994,AdI,non
No 409,20 février 1994 1994,PEV,non
No 409,20 février 1994 1994,PCS,none
No 409,20 février 1994 1994,PST,non
No 409,20 février 1994 1994,PES,non
No 409,20 février 1994 1994,DS,non
No 409,20 février 1994 1994,UDF,non
No 409,20 février 1994 1994,PSL,oui
No 409,20 février 1994 1994,Lega,oui
No 410,12 juin 1994 1994,PRD,oui
No 410,12 juin 1994 1994,PDC,oui
No 410,12 juin 1994 1994,PS,oui
No 410,12 juin 1994 1994,UDC,non
No 410,12 juin 1994 1994,PLS,non
No 410,12 juin 1994 1994,AdI,oui
No 410,12 juin 1994 1994,PEV,oui
No 410,12 juin 1994 1994,PCS,none
No 410,12 juin 1994 1994,PST,oui
No 410,12 juin 1994 1994,PES,oui
No 410,12 juin 1994 1994,DS,non
No 410,12 juin 1994 1994,UDF,non
No 410,12 juin 1994 1994,PSL,non
No 410,12 juin 1994 1994,Lega,non
No 411,12 juin 1994 1994,PRD,oui
No 411,12 juin 1994 1994,PDC,oui
No 411,12 juin 1994 1994,PS,oui
No 411,12 juin 1994 1994,UDC,oui
No 411,12 juin 1994 1994,PLS,oui
No 411,12 juin 1994 1994,AdI,oui
No 411,12 juin 1994 1994,PEV,oui
No 411,12 juin 1994 1994,PCS,none
No 411,12 juin 1994 1994,PST,oui
No 411,12 juin 1994 1994,PES,oui
No 411,12 juin 1994 1994,DS,non
No 411,12 juin 1994 1994,UDF,oui
No 411,12 juin 1994 1994,PSL,non
No 411,12 juin 1994 1994,Lega,non
No 412,12 juin 1994 1994,PRD,oui
No 412,12 juin 1994 1994,PDC,oui
No 412,12 juin 1994 1994,PS,oui
No 412,12 juin 1994 1994,UDC,non
No 412,12 juin 1994 1994,PLS,oui
No 412,12 juin 1994 1994,AdI,oui
No 412,12 juin 1994 1994,PEV,oui
No 412,12 juin 1994 1994,PCS,none
No 412,12 juin 1994 1994,PST,non
No 412,12 juin 1994 1994,PES,oui
No 412,12 juin 1994 1994,DS,non
No 412,12 juin 1994 1994,UDF,non
No 412,12 juin 1994 1994,PSL,non
No 412,12 juin 1994 1994,Lega,non
No 413,25 septembre 1994 1994,PRD,oui
No 413,25 septembre 1994 1994,PDC,oui
No 413,25 septembre 1994 1994,PS,oui
No 413,25 septembre 1994 1994,UDC,oui
No 413,25 septembre 1994 1994,PLS,oui
No 413,25 septembre 1994 1994,AdI,non
No 413,25 septembre 1994 1994,PEV,oui
No 413,25 septembre 1994 1994,PCS,none
No 413,25 septembre 1994 1994,PST,non
No 413,25 septembre 1994 1994,PES,oui
No 413,25 septembre 1994 1994,DS,non
No 413,25 septembre 1994 1994,UDF,oui
No 413,25 septembre 1994 1994,PSL,oui
No 413,25 septembre 1994 1994,Lega,none
No 414,25 septembre 1994 1994,PRD,oui
No 414,25 septembre 1994 1994,PDC,oui
No 414,25 septembre 1994 1994,PS,oui
No 414,25 septembre 1994 1994,UDC,oui
No 414,25 septembre 1994 1994,PLS,oui
No 414,25 septembre 1994 1994,AdI,oui
No 414,25 septembre 1994 1994,PEV,oui
No 414,25 septembre 1994 1994,PCS,none
No 414,25 septembre 1994 1994,PST,oui
No 414,25 septembre 1994 1994,PES,oui
No 414,25 septembre 1994 1994,DS,non
No 414,25 septembre 1994 1994,UDF,liberté de vote
No 414,25 septembre 1994 1994,PSL,non
No 414,25 septembre 1994 1994,Lega,non
No 415,4 décembre 1994 1994,PRD,oui
No 415,4 décembre 1994 1994,PDC,oui
No 415,4 décembre 1994 1994,PS,oui
No 415,4 décembre 1994 1994,UDC,non
No 415,4 décembre 1994 1994,PLS,oui
No 415,4 décembre 1994 1994,AdI,oui
No 415,4 décembre 1994 1994,PEV,oui
No 415,4 décembre 1994 1994,PCS,none
No 415,4 décembre 1994 1994,PST,non
No 415,4 décembre 1994 1994,PES,oui
No 415,4 décembre 1994 1994,DS,non
No 415,4 décembre 1994 1994,UDF,non
No 415,4 décembre 1994 1994,PSL,non
No 415,4 décembre 1994 1994,Lega,non
No 416,4 décembre 1994 1994,PRD,non
No 416,4 décembre 1994 1994,PDC,non
No 416,4 décembre 1994 1994,PS,oui
No 416,4 décembre 1994 1994,UDC,non
No 416,4 décembre 1994 1994,PLS,non
No 416,4 décembre 1994 1994,AdI,non
No 416,4 décembre 1994 1994,PEV,non
No 416,4 décembre 1994 1994,PCS,none
No 416,4 décembre 1994 1994,PST,oui
No 416,4 décembre 1994 1994,PES,liberté de vote
No 416,4 décembre 1994 1994,DS,non
No 416,4 décembre 1994 1994,UDF,non
No 416,4 décembre 1994 1994,PSL,non
No 416,4 décembre 1994 1994,Lega,liberté de vote
No 417,4 décembre 1994 1994,PRD,oui
No 417,4 décembre 1994 1994,PDC,oui
No 417,4 décembre 1994 1994,PS,non
No 417,4 décembre 1994 1994,UDC,oui
No 417,4 décembre 1994 1994,PLS,oui
No 417,4 décembre 1994 1994,AdI,oui
No 417,4 décembre 1994 1994,PEV,oui
No 417,4 décembre 1994 1994,PCS,none
No 417,4 décembre 1994 1994,PST,non
No 417,4 décembre 1994 1994,PES,non
No 417,4 décembre 1994 1994,DS,oui
No 417,4 décembre 1994 1994,UDF,oui
No 417,4 décembre 1994 1994,PSL,oui
No 417,4 décembre 1994 1994,Lega,oui
No 418,12 mars 1995 1995,PRD,oui
No 418,12 mars 1995 1995,PDC,oui
No 418,12 mars 1995 1995,PS,non
No 418,12 mars 1995 1995,UDC,oui
No 418,12 mars 1995 1995,PLS,oui
No 418,12 mars 1995 1995,AdI,non
No 418,12 mars 1995 1995,PEV,oui
No 418,12 mars 1995 1995,PCS,none
No 418,12 mars 1995 1995,PST,non
No 418,12 mars 1995 1995,PES,non
No 418,12 mars 1995 1995,DS,oui
No 418,12 mars 1995 1995,UDF,oui
No 418,12 mars 1995 1995,PSL,oui
No 418,12 mars 1995 1995,Lega,non
No 419,12 mars 1995 1995,PRD,oui
No 419,12 mars 1995 1995,PDC,oui
No 419,12 mars 1995 1995,PS,non
No 419,12 mars 1995 1995,UDC,oui
No 419,12 mars 1995 1995,PLS,oui
No 419,12 mars 1995 1995,AdI,non
No 419,12 mars 1995 1995,PEV,non
No 419,12 mars 1995 1995,PCS,none
No 419,12 mars 1995 1995,PST,non
No 419,12 mars 1995 1995,PES,non
No 419,12 mars 1995 1995,DS,non
No 419,12 mars 1995 1995,UDF,oui
No 419,12 mars 1995 1995,PSL,oui
No 419,12 mars 1995 1995,Lega,non
No 420,12 mars 1995 1995,PRD,oui
No 420,12 mars 1995 1995,PDC,oui
No 420,12 mars 1995 1995,PS,non
No 420,12 mars 1995 1995,UDC,oui
No 420,12 mars 1995 1995,PLS,oui
No 420,12 mars 1995 1995,AdI,non
No 420,12 mars 1995 1995,PEV,non
No 420,12 mars 1995 1995,PCS,none
No 420,12 mars 1995 1995,PST,non
No 420,12 mars 1995 1995,PES,non
No 420,12 mars 1995 1995,DS,non
No 420,12 mars 1995 1995,UDF,oui
No 420,12 mars 1995 1995,PSL,liberté de vote
No 420,12 mars 1995 1995,Lega,non
No 421,12 mars 1995 1995,PRD,oui
No 421,12 mars 1995 1995,PDC,oui
No 421,12 mars 1995 1995,PS,liberté de vote
No 421,12 mars 1995 1995,UDC,oui
No 421,12 mars 1995 1995,PLS,oui
No 421,12 mars 1995 1995,AdI,oui
No 421,12 mars 1995 1995,PEV,oui
No 421,12 mars 1995 1995,PCS,none
No 421,12 mars 1995 1995,PST,non
No 421,12 mars 1995 1995,PES,non
No 421,12 mars 1995 1995,DS,oui
No 421,12 mars 1995 1995,UDF,oui
No 421,12 mars 1995 1995,PSL,oui
No 421,12 mars 1995 1995,Lega,blanc
No 422,25 juin 1995 1995,PRD,oui
No 422,25 juin 1995 1995,PDC,oui
No 422,25 juin 1995 1995,PS,oui
No 422,25 juin 1995 1995,UDC,oui
No 422,25 juin 1995 1995,PLS,oui
No 422,25 juin 1995 1995,AdI,oui
No 422,25 juin 1995 1995,PEV,oui
No 422,25 juin 1995 1995,PCS,none
No 422,25 juin 1995 1995,PST,non
No 422,25 juin 1995 1995,PES,oui
No 422,25 juin 1995 1995,DS,oui
No 422,25 juin 1995 1995,UDF,none
No 422,25 juin 1995 1995,PSL,oui
No 422,25 juin 1995 1995,Lega,non
No 423,25 juin 1995 1995,PRD,non
No 423,25 juin 1995 1995,PDC,non
No 423,25 juin 1995 1995,PS,oui
No 423,25 juin 1995 1995,UDC,non
No 423,25 juin 1995 1995,PLS,non
No 423,25 juin 1995 1995,AdI,non
No 423,25 juin 1995 1995,PEV,non
No 423,25 juin 1995 1995,PCS,none
No 423,25 juin 1995 1995,PST,oui
No 423,25 juin 1995 1995,PES,oui
No 423,25 juin 1995 1995,DS,non
No 423,25 juin 1995 1995,UDF,non
No 423,25 juin 1995 1995,PSL,non
No 423,25 juin 1995 1995,Lega,liberté de vote
No 424,25 juin 1995 1995,PRD,oui
No 424,25 juin 1995 1995,PDC,oui
No 424,25 juin 1995 1995,PS,oui
No 424,25 juin 1995 1995,UDC,oui
No 424,25 juin 1995 1995,PLS,oui
No 424,25 juin 1995 1995,AdI,oui
No 424,25 juin 1995 1995,PEV,oui
No 424,25 juin 1995 1995,PCS,none
No 424,25 juin 1995 1995,PST,liberté de vote
No 424,25 juin 1995 1995,PES,blanc
No 424,25 juin 1995 1995,DS,non
No 424,25 juin 1995 1995,UDF,none
No 424,25 juin 1995 1995,PSL,oui
No 424,25 juin 1995 1995,Lega,oui
No 425,10 mars 1996 1996,PRD,oui
No 425,10 mars 1996 1996,PDC,oui
No 425,10 mars 1996 1996,PS,oui
No 425,10 mars 1996 1996,UDC,oui
No 425,10 mars 1996 1996,PLS,oui
No 425,10 mars 1996 1996,AdI,oui
No 425,10 mars 1996 1996,PEV,oui
No 425,10 mars 1996 1996,PCS,none
No 425,10 mars 1996 1996,PST,oui
No 425,10 mars 1996 1996,PES,oui
No 425,10 mars 1996 1996,DS,non
No 425,10 mars 1996 1996,UDF,oui
No 425,10 mars 1996 1996,PSL,non
No 425,10 mars 1996 1996,Lega,none
No 426,10 mars 1996 1996,PRD,none
No 426,10 mars 1996 1996,PDC,none
No 426,10 mars 1996 1996,PS,none
No 426,10 mars 1996 1996,UDC,none
No 426,10 mars 1996 1996,PLS,none
No 426,10 mars 1996 1996,AdI,none
No 426,10 mars 1996 1996,PEV,none
No 426,10 mars 1996 1996,PCS,none
No 426,10 mars 1996 1996,PST,none
No 426,10 mars 1996 1996,PES,none
No 426,10 mars 1996 1996,DS,none
No 426,10 mars 1996 1996,UDF,none
No 426,10 mars 1996 1996,PSL,none
No 426,10 mars 1996 1996,Lega,none
No 427,10 mars 1996 1996,PRD,oui
No 427,10 mars 1996 1996,PDC,non
No 427,10 mars 1996 1996,PS,oui
No 427,10 mars 1996 1996,UDC,oui
No 427,10 mars 1996 1996,PLS,non
No 427,10 mars 1996 1996,AdI,oui
No 427,10 mars 1996 1996,PEV,oui
No 427,10 mars 1996 1996,PCS,none
No 427,10 mars 1996 1996,PST,non
No 427,10 mars 1996 1996,PES,oui
No 427,10 mars 1996 1996,DS,non
No 427,10 mars 1996 1996,UDF,non
No 427,10 mars 1996 1996,PSL,non
No 427,10 mars 1996 1996,Lega,none
No 428,10 mars 1996 1996,PRD,none
No 428,10 mars 1996 1996,PDC,none
No 428,10 mars 1996 1996,PS,none
No 428,10 mars 1996 1996,UDC,none
No 428,10 mars 1996 1996,PLS,none
No 428,10 mars 1996 1996,AdI,none
No 428,10 mars 1996 1996,PEV,none
No 428,10 mars 1996 1996,PCS,none
No 428,10 mars 1996 1996,PST,none
No 428,10 mars 1996 1996,PES,none
No 428,10 mars 1996 1996,DS,none
No 428,10 mars 1996 1996,UDF,none
No 428,10 mars 1996 1996,PSL,none
No 428,10 mars 1996 1996,Lega,none
No 429,10 mars 1996 1996,PRD,oui
No 429,10 mars 1996 1996,PDC,oui
No 429,10 mars 1996 1996,PS,liberté de vote
No 429,10 mars 1996 1996,UDC,oui
No 429,10 mars 1996 1996,PLS,oui
No 429,10 mars 1996 1996,AdI,oui
No 429,10 mars 1996 1996,PEV,oui
No 429,10 mars 1996 1996,PCS,none
No 429,10 mars 1996 1996,PST,non
No 429,10 mars 1996 1996,PES,oui
No 429,10 mars 1996 1996,DS,oui
No 429,10 mars 1996 1996,UDF,oui
No 429,10 mars 1996 1996,PSL,oui
No 429,10 mars 1996 1996,Lega,none
No 430,9 juin 1996 1996,PRD,oui
No 430,9 juin 1996 1996,PDC,oui
No 430,9 juin 1996 1996,PS,oui
No 430,9 juin 1996 1996,UDC,oui
No 430,9 juin 1996 1996,PLS,oui
No 430,9 juin 1996 1996,AdI,oui
No 430,9 juin 1996 1996,PEV,oui
No 430,9 juin 1996 1996,PCS,oui
No 430,9 juin 1996 1996,PST,oui
No 430,9 juin 1996 1996,PES,oui
No 430,9 juin 1996 1996,DS,oui
No 430,9 juin 1996 1996,UDF,oui
No 430,9 juin 1996 1996,PSL,non
No 430,9 juin 1996 1996,Lega,liberté de vote
No 431,9 juin 1996 1996,PRD,oui
No 431,9 juin 1996 1996,PDC,oui
No 431,9 juin 1996 1996,PS,oui
No 431,9 juin 1996 1996,UDC,non
No 431,9 juin 1996 1996,PLS,oui
No 431,9 juin 1996 1996,AdI,non
No 431,9 juin 1996 1996,PEV,oui
No 431,9 juin 1996 1996,PCS,oui
No 431,9 juin 1996 1996,PST,liberté de vote
No 431,9 juin 1996 1996,PES,liberté de vote
No 431,9 juin 1996 1996,DS,non
No 431,9 juin 1996 1996,UDF,non
No 431,9 juin 1996 1996,PSL,non
No 431,9 juin 1996 1996,Lega,non
No 432,1 décembre 1996 1996,PRD,non
No 432,1 décembre 1996 1996,PDC,non
No 432,1 décembre 1996 1996,PS,non
No 432,1 décembre 1996 1996,UDC,oui
No 432,1 décembre 1996 1996,PLS,non
No 432,1 décembre 1996 1996,AdI,non
No 432,1 décembre 1996 1996,PEV,non
No 432,1 décembre 1996 1996,PCS,non
No 432,1 décembre 1996 1996,PST,non
No 432,1 décembre 1996 1996,PES,non
No 432,1 décembre 1996 1996,DS,oui
No 432,1 décembre 1996 1996,UDF,oui
No 432,1 décembre 1996 1996,PSL,oui
No 432,1 décembre 1996 1996,Lega,oui
No 433,1 décembre 1996 1996,PRD,oui
No 433,1 décembre 1996 1996,PDC,non
No 433,1 décembre 1996 1996,PS,non
No 433,1 décembre 1996 1996,UDC,oui
No 433,1 décembre 1996 1996,PLS,oui
No 433,1 décembre 1996 1996,AdI,non
No 433,1 décembre 1996 1996,PEV,non
No 433,1 décembre 1996 1996,PCS,none
No 433,1 décembre 1996 1996,PST,non
No 433,1 décembre 1996 1996,PES,non
No 433,1 décembre 1996 1996,DS,non
No 433,1 décembre 1996 1996,UDF,non
No 433,1 décembre 1996 1996,PSL,oui
No 433,1 décembre 1996 1996,Lega,none
